repetition,held_subject_fold,held_video_fold,outer_cell,scenario_type,scenario_id,train_subject_folds,train_video_folds,validation_subject_folds,validation_video_folds,nominal_train_subjects,nominal_train_videos,observed_train_subjects,observed_train_videos,raw_train_rows,task,class_value,class_name,eligibility_level,minimum_trials,minimum_exact_videos,scored_class_trials,class_subjects_with_any_trial,class_unique_videos,class_videos_with_ge3_subjects,eligible_subject_count,eligible_subject_ids,consensus_M_ge_3,eligible_fraction_of_nominal_subjects,uniform_random_trio_acceptance_probability,expected_uniform_resampling_attempts_for_valid_trio,eligible_trial_count_min,eligible_trial_count_median,eligible_trial_count_max,eligible_video_count_min,eligible_video_count_median,eligible_video_count_max,eligible_subject_video_union_count,eligible_subject_video_common_count,eligible_subject_video_pairwise_jaccard_mean
4,1,3,R04_S1_V3,outer_source,R04_S1_V3_outer_source,2;3,1;2,,,16,11,16,11,44,arousal,0,low,strong_2trials_2videos,2,2,18,11,8,2,4,P001;P007;P017;P023,True,0.25,0.007142857142857143,140.0,2,2.5,4,2,2.5,4,7,0,0.19999999999999998
4,1,3,R04_S1_V3,outer_source,R04_S1_V3_outer_source,2;3,1;2,,,16,11,16,11,44,arousal,1,high,weak_1trial,1,1,17,10,7,3,10,P002;P003;P005;P007;P008;P009;P013;P022;P025;P028,True,0.625,0.21428571428571427,4.666666666666667,1,1.5,4,1,1.5,4,7,0,0.15962962962962962
4,1,3,R04_S1_V3,outer_source,R04_S1_V3_outer_source,2;3,1;2,,,16,11,16,11,44,arousal,1,high,minimal_2trials,2,1,17,10,7,3,5,P002;P007;P008;P009;P022,True,0.3125,0.017857142857142856,56.0,2,2.0,4,2,2.0,4,7,0,0.19333333333333333
4,1,3,R04_S1_V3,outer_source,R04_S1_V3_outer_source,2;3,1;2,,,16,11,16,11,44,arousal,1,high,strong_2trials_2videos,2,2,17,10,7,3,5,P002;P007;P008;P009;P022,True,0.3125,0.017857142857142856,56.0,2,2.0,4,2,2.0,4,7,0,0.19333333333333333
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,valence,0,low,weak_1trial,1,1,15,8,7,2,8,P001;P004;P006;P007;P008;P009;P023;P028,True,1.0,1.0,1.0,1,2.0,3,1,2.0,3,7,0,0.19345238095238093
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,valence,0,low,minimal_2trials,2,1,15,8,7,2,6,P001;P004;P006;P007;P009;P028,True,0.75,0.35714285714285715,2.8,2,2.0,3,2,2.0,3,7,0,0.2277777777777778
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,valence,0,low,strong_2trials_2videos,2,2,15,8,7,2,6,P001;P004;P006;P007;P009;P028,True,0.75,0.35714285714285715,2.8,2,2.0,3,2,2.0,3,7,0,0.2277777777777778
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,valence,1,high,weak_1trial,1,1,8,6,4,1,6,P001;P004;P007;P008;P009;P023,True,0.75,0.35714285714285715,2.8,1,1.0,2,1,1.0,2,4,0,0.3333333333333333
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,valence,1,high,minimal_2trials,2,1,8,6,4,1,2,P001;P007,False,0.25,0.0,,2,2.0,2,2,2.0,2,4,0,0.0
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,valence,1,high,strong_2trials_2videos,2,2,8,6,4,1,2,P001;P007,False,0.25,0.0,,2,2.0,2,2,2.0,2,4,0,0.0
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,arousal,0,low,weak_1trial,1,1,11,7,8,0,7,P001;P004;P006;P007;P009;P023;P028,True,0.875,0.625,1.6,1,1.0,3,1,1.0,3,8,0,0.055555555555555546
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,arousal,0,low,minimal_2trials,2,1,11,7,8,0,3,P001;P007;P023,True,0.375,0.017857142857142856,56.0,2,2.0,3,2,2.0,3,6,0,0.1111111111111111
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,arousal,0,low,strong_2trials_2videos,2,2,11,7,8,0,3,P001;P007;P023,True,0.375,0.017857142857142856,56.0,2,2.0,3,2,2.0,3,6,0,0.1111111111111111
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,arousal,1,high,weak_1trial,1,1,7,4,4,1,4,P007;P008;P009;P028,True,0.5,0.07142857142857142,14.0,1,2.0,2,1,2.0,2,4,0,0.27777777777777773
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,arousal,1,high,minimal_2trials,2,1,7,4,4,1,3,P007;P008;P009,True,0.375,0.017857142857142856,56.0,2,2.0,2,2,2.0,2,4,0,0.2222222222222222
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S2,2,1;2,3,,8,11,8,11,25,arousal,1,high,strong_2trials_2videos,2,2,7,4,4,1,3,P007;P008;P009,True,0.375,0.017857142857142856,56.0,2,2.0,2,2,2.0,2,4,0,0.2222222222222222
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,valence,0,low,weak_1trial,1,1,8,5,5,1,5,P003;P014;P017;P022;P025,True,0.625,0.17857142857142858,5.6,1,2.0,2,1,2.0,2,5,0,0.16666666666666666
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,valence,0,low,minimal_2trials,2,1,8,5,5,1,3,P014;P017;P022,True,0.375,0.017857142857142856,56.0,2,2.0,2,2,2.0,2,4,0,0.2222222222222222
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,valence,0,low,strong_2trials_2videos,2,2,8,5,5,1,3,P014;P017;P022,True,0.375,0.017857142857142856,56.0,2,2.0,2,2,2.0,2,4,0,0.2222222222222222
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,valence,1,high,weak_1trial,1,1,5,3,4,0,3,P002;P005;P017,True,0.375,0.017857142857142856,56.0,1,1.0,3,1,1.0,3,4,0,0.1111111111111111
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,valence,1,high,minimal_2trials,2,1,5,3,4,0,1,P002,False,0.125,0.0,,3,3.0,3,3,3.0,3,3,3,
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,valence,1,high,strong_2trials_2videos,2,2,5,3,4,0,1,P002,False,0.125,0.0,,3,3.0,3,3,3.0,3,3,3,
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,arousal,0,low,weak_1trial,1,1,7,4,5,1,4,P005;P014;P017;P025,True,0.5,0.07142857142857142,14.0,1,1.0,4,1,1.0,4,5,0,0.25
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,arousal,0,low,minimal_2trials,2,1,7,4,5,1,1,P017,False,0.125,0.0,,4,4.0,4,4,4.0,4,4,4,
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,arousal,0,low,strong_2trials_2videos,2,2,7,4,5,1,1,P017,False,0.125,0.0,,4,4.0,4,4,4.0,4,4,4,
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,arousal,1,high,weak_1trial,1,1,10,6,7,1,6,P002;P003;P005;P013;P022;P025,True,0.75,0.35714285714285715,2.8,1,1.0,4,1,1.0,4,7,0,0.15
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,arousal,1,high,minimal_2trials,2,1,10,6,7,1,2,P002;P022,False,0.25,0.0,,2,3.0,4,2,3.0,4,6,0,0.0
4,1,3,R04_S1_V3,inner_subject_only,R04_S1_V3_inner_subject_train_S3,3,1;2,2,,8,11,8,9,19,arousal,1,high,strong_2trials_2videos,2,2,10,6,7,1,2,P002;P022,False,0.25,0.0,,2,3.0,4,2,3.0,4,6,0,0.0
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,valence,0,low,weak_1trial,1,1,9,7,4,1,7,P001;P004;P007;P009;P014;P017;P025,True,0.4375,0.0625,16.0,1,1.0,2,1,1.0,2,4,0,0.39682539682539675
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,valence,0,low,minimal_2trials,2,1,9,7,4,1,2,P001;P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,valence,0,low,strong_2trials_2videos,2,2,9,7,4,1,2,P001;P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,valence,1,high,weak_1trial,1,1,5,4,3,1,4,P001;P002;P007;P008,True,0.25,0.007142857142857143,140.0,1,1.0,2,1,1.0,2,3,0,0.3333333333333333
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,valence,1,high,minimal_2trials,2,1,5,4,3,1,1,P002,False,0.0625,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,valence,1,high,strong_2trials_2videos,2,2,5,4,3,1,1,P002,False,0.0625,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,arousal,0,low,weak_1trial,1,1,8,6,3,1,6,P001;P007;P009;P014;P017;P025,True,0.375,0.03571428571428571,28.0,1,1.0,2,1,1.0,2,3,0,0.5555555555555556
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,arousal,0,low,minimal_2trials,2,1,8,6,3,1,2,P001;P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,arousal,0,low,strong_2trials_2videos,2,2,8,6,3,1,2,P001;P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,arousal,1,high,weak_1trial,1,1,6,4,3,1,4,P002;P007;P008;P013,True,0.25,0.007142857142857143,140.0,1,1.0,3,1,1.0,3,3,1,0.6666666666666666
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,arousal,1,high,minimal_2trials,2,1,6,4,3,1,1,P002,False,0.0625,0.0,,3,3.0,3,3,3.0,3,3,3,
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V1,2;3,1,,2,16,6,10,6,17,arousal,1,high,strong_2trials_2videos,2,2,6,4,3,1,1,P002,False,0.0625,0.0,,3,3.0,3,3,3.0,3,3,3,
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,valence,0,low,weak_1trial,1,1,14,11,4,3,11,P001;P003;P004;P006;P007;P008;P009;P014;P022;P023;P028,True,0.6875,0.29464285714285715,3.393939393939394,1,1.0,2,1,1.0,2,4,0,0.28484848484848485
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,valence,0,low,minimal_2trials,2,1,14,11,4,3,3,P006;P022;P028,True,0.1875,0.0017857142857142857,560.0,2,2.0,2,2,2.0,2,4,0,0.2222222222222222
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,valence,0,low,strong_2trials_2videos,2,2,14,11,4,3,3,P006;P022;P028,True,0.1875,0.0017857142857142857,560.0,2,2.0,2,2,2.0,2,4,0,0.2222222222222222
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,valence,1,high,weak_1trial,1,1,8,8,2,1,8,P001;P002;P004;P005;P007;P009;P017;P023,True,0.5,0.1,10.0,1,1.0,1,1,1.0,1,2,0,0.5714285714285714
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,valence,1,high,minimal_2trials,2,1,8,8,2,1,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,valence,1,high,strong_2trials_2videos,2,2,8,8,2,1,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,arousal,0,low,weak_1trial,1,1,10,8,5,1,8,P001;P004;P005;P006;P007;P017;P023;P028,True,0.5,0.1,10.0,1,1.0,2,1,1.0,2,5,0,0.13690476190476192
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,arousal,0,low,minimal_2trials,2,1,10,8,5,1,2,P017;P023,False,0.125,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,arousal,0,low,strong_2trials_2videos,2,2,10,8,5,1,2,P017;P023,False,0.125,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,arousal,1,high,weak_1trial,1,1,11,9,4,2,9,P002;P003;P005;P007;P008;P009;P022;P025;P028,True,0.5625,0.15,6.666666666666667,1,1.0,2,1,1.0,2,4,0,0.1898148148148148
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,arousal,1,high,minimal_2trials,2,1,11,9,4,2,2,P009;P022,False,0.125,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
4,1,3,R04_S1_V3,inner_video_only,R04_S1_V3_inner_video_train_V2,2;3,2,,1,16,5,15,5,27,arousal,1,high,strong_2trials_2videos,2,2,11,9,4,2,2,P009;P022,False,0.125,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,valence,0,low,weak_1trial,1,1,5,4,4,0,4,P001;P004;P007;P009,True,0.5,0.07142857142857142,14.0,1,1.0,2,1,1.0,2,4,0,0.16666666666666666
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,valence,0,low,minimal_2trials,2,1,5,4,4,0,1,P001,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,valence,0,low,strong_2trials_2videos,2,2,5,4,4,0,1,P001,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,valence,1,high,weak_1trial,1,1,3,3,2,0,3,P001;P007;P008,True,0.375,0.017857142857142856,56.0,1,1.0,1,1,1.0,1,2,0,0.3333333333333333
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,valence,1,high,minimal_2trials,2,1,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,valence,1,high,strong_2trials_2videos,2,2,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,arousal,0,low,weak_1trial,1,1,4,3,3,0,3,P001;P007;P009,True,0.375,0.017857142857142856,56.0,1,1.0,2,1,1.0,2,3,0,0.3333333333333333
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,arousal,0,low,minimal_2trials,2,1,4,3,3,0,1,P001,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,arousal,0,low,strong_2trials_2videos,2,2,4,3,3,0,1,P001,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,arousal,1,high,weak_1trial,1,1,2,2,1,0,2,P007;P008,False,0.25,0.0,,1,1.0,1,1,1.0,1,1,1,1.0
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,arousal,1,high,minimal_2trials,2,1,2,2,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V1,2,1,3,2,8,6,5,6,9,arousal,1,high,strong_2trials_2videos,2,2,2,2,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,valence,0,low,weak_1trial,1,1,10,8,3,2,8,P001;P004;P006;P007;P008;P009;P023;P028,True,1.0,1.0,1.0,1,1.0,2,1,1.0,2,3,0,0.29761904761904756
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,valence,0,low,minimal_2trials,2,1,10,8,3,2,2,P006;P028,False,0.25,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,valence,0,low,strong_2trials_2videos,2,2,10,8,3,2,2,P006;P028,False,0.25,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,valence,1,high,weak_1trial,1,1,5,5,2,1,5,P001;P004;P007;P009;P023,True,0.625,0.17857142857142858,5.6,1,1.0,1,1,1.0,1,2,0,0.6
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,valence,1,high,minimal_2trials,2,1,5,5,2,1,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,valence,1,high,strong_2trials_2videos,2,2,5,5,2,1,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,arousal,0,low,weak_1trial,1,1,7,6,5,0,6,P001;P004;P006;P007;P023;P028,True,0.75,0.35714285714285715,2.8,1,1.0,2,1,1.0,2,5,0,0.1
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,arousal,0,low,minimal_2trials,2,1,7,6,5,0,1,P023,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,arousal,0,low,strong_2trials_2videos,2,2,7,6,5,0,1,P023,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,arousal,1,high,weak_1trial,1,1,5,4,3,1,4,P007;P008;P009;P028,True,0.5,0.07142857142857142,14.0,1,1.0,2,1,1.0,2,3,0,0.3333333333333333
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,arousal,1,high,minimal_2trials,2,1,5,4,3,1,1,P009,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,8,5,16,arousal,1,high,strong_2trials_2videos,2,2,5,4,3,1,1,P009,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,valence,0,low,weak_1trial,1,1,4,3,2,1,3,P014;P017;P025,True,0.375,0.017857142857142856,56.0,1,1.0,2,1,1.0,2,2,1,0.6666666666666666
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,valence,0,low,minimal_2trials,2,1,4,3,2,1,1,P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,valence,0,low,strong_2trials_2videos,2,2,4,3,2,1,1,P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,valence,1,high,weak_1trial,1,1,2,1,2,0,1,P002,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,valence,1,high,minimal_2trials,2,1,2,1,2,0,1,P002,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,valence,1,high,strong_2trials_2videos,2,2,2,1,2,0,1,P002,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,arousal,0,low,weak_1trial,1,1,4,3,2,1,3,P014;P017;P025,True,0.375,0.017857142857142856,56.0,1,1.0,2,1,1.0,2,2,1,0.6666666666666666
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,arousal,0,low,minimal_2trials,2,1,4,3,2,1,1,P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,arousal,0,low,strong_2trials_2videos,2,2,4,3,2,1,1,P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,arousal,1,high,weak_1trial,1,1,4,2,3,0,2,P002;P013,False,0.25,0.0,,1,2.0,3,1,2.0,3,3,1,0.3333333333333333
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,arousal,1,high,minimal_2trials,2,1,4,2,3,0,1,P002,False,0.125,0.0,,3,3.0,3,3,3.0,3,3,3,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,5,4,8,arousal,1,high,strong_2trials_2videos,2,2,4,2,3,0,1,P002,False,0.125,0.0,,3,3.0,3,3,3.0,3,3,3,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,7,5,11,valence,0,low,weak_1trial,1,1,4,3,3,0,3,P003;P014;P022,True,0.375,0.017857142857142856,56.0,1,1.0,2,1,1.0,2,3,0,0.16666666666666666
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,7,5,11,valence,0,low,minimal_2trials,2,1,4,3,3,0,1,P022,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,7,5,11,valence,0,low,strong_2trials_2videos,2,2,4,3,3,0,1,P022,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,7,5,11,valence,1,high,weak_1trial,1,1,3,3,2,0,3,P002;P005;P017,True,0.375,0.017857142857142856,56.0,1,1.0,1,1,1.0,1,2,0,0.3333333333333333
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,7,5,11,valence,1,high,minimal_2trials,2,1,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,7,5,11,valence,1,high,strong_2trials_2videos,2,2,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,7,5,11,arousal,0,low,weak_1trial,1,1,3,2,3,0,2,P005;P017,False,0.25,0.0,,1,1.5,2,1,1.5,2,3,0,0.0
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,7,5,11,arousal,0,low,minimal_2trials,2,1,3,2,3,0,1,P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
4,1,3,R04_S1_V3,inner_joint,R04_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,7,5,11,arousal,0,low,strong_2trials_2videos,2,2,3,2,3,0,1,P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
